hgnc	chrom	lof_indel	lof_snv	missense_indel	missense_snv	p_lof	p_func
TFIP11	22	0	0	0	1	1.0	6.232125898670074e-05
TGFBR2	3	0	0	0	1	1.0	4.26593826688743e-05
TGFBR3	1	0	0	0	1	1.0	5.3831328598441785e-05
TGM2	20	0	0	0	1	1.0	5.984172738997133e-05
TGM6	20	0	0	0	1	1.0	5.8069918103487735e-05
THADA	2	1	0	0	0	1.4192638242076906e-05	0.00010877496840377297
THBS2	6	0	0	0	1	1.0	0.00010094238130368846
THUMPD3	3	0	0	0	1	1.0	3.0806165501403654e-05
TIAM2	6	0	0	0	1	1.0	0.00011990108121524317
TICRR	15	0	0	0	1	1.0	0.00012654036167296885
TIE1	1	0	0	0	1	1.0	9.387056523546315e-05
TIGD7	16	0	0	0	1	1.0	3.183811260031967e-05
TIMM10	11	0	0	0	1	1.0	6.131732190361762e-06
TIMM44	19	0	0	0	1	1.0	4.050226398975738e-05
TJP2	9	0	1	0	1	1.1658099927861161e-05	4.354468876879944e-09
TJP3	19	0	0	0	1	1.0	9.653210924625607e-05
TLCD2	17	0	0	0	1	1.0	0.0
TLE1	9	0	0	0	1	1.0	6.170301378903273e-05
TLK1	2	0	0	0	1	1.0	4.8368964514146375e-05
TLK2	17	1	0	0	0	9.743595568872749e-06	5.100742542070789e-05
TLN1	9	0	0	0	2	1.0	1.6737135407696783e-08
TLR9	3	0	0	0	1	1.0	8.543874572974462e-05
TM2D2	8	0	0	0	1	1.0	1.1730034276793461e-05
TM4SF20	2	0	0	0	1	1.0	1.2910417806258734e-05
TM7SF3	12	0	0	0	1	1.0	3.321414824096521e-05
TM9SF1	14	0	0	0	1	1.0	4.606891185399572e-05
TM9SF3	10	0	0	0	1	1.0	3.4244918589163074e-05
TMC2	20	0	1	0	0	8.993222862179982e-06	5.896441786841267e-05
TMC6	17	0	0	0	1	1.0	5.775026953058866e-05
TMCO3	13	0	0	0	1	1.0	5.415197687272935e-05
TMED1	19	0	0	0	1	1.0	1.7446428902026002e-05
TMED10	14	0	0	0	1	1.0	1.7543629424273032e-05
TMEM127	2	0	0	0	1	1.0	1.69443300023124e-05
TMEM133	11	0	0	0	1	1.0	7.788809865457922e-06
TMEM138	11	0	0	0	1	1.0	1.0186730978645576e-05
TMEM161B	5	0	0	0	1	1.0	2.7839368665181806e-05
TMEM184A	7	0	0	0	1	1.0	3.7855103850747184e-05
TMEM189-UBE2V1	20	0	1	0	0	3.5519755123282517e-06	2.5619825698534566e-05
TMEM214	2	0	0	0	1	1.0	4.222132617090795e-05
TMEM232	5	0	0	0	1	1.0	0.0
TMEM245	9	1	0	0	0	7.604268082512981e-06	4.299305579063351e-05
TMEM26	10	0	0	0	1	1.0	2.662694112396532e-05
TMEM38B	9	0	0	0	1	1.0	1.836310472578797e-05
TMEM43	3	0	0	0	1	1.0	3.1634349838719174e-05
TMEM54	1	0	0	0	1	1.0	1.6686899602742616e-05
TMEM63A	1	0	0	0	1	1.0	5.4926446384932004e-05
TMEM67	8	0	0	0	1	1.0	5.902657720655618e-05
TMEM71	8	0	0	0	1	1.0	1.698702494233272e-05
TMEM8A	16	0	0	0	1	1.0	6.675224630941325e-05
TMF1	3	0	1	0	0	1.0416875363130809e-05	6.36998386884674e-05
TMPRSS2	21	0	0	0	1	1.0	3.9275197811149296e-05
TMPRSS7	3	0	1	0	1	6.562966680652027e-06	7.398268643992758e-10
TMTC2	12	0	0	0	1	1.0	5.2668296421034126e-05
TNFAIP1	17	0	0	0	1	1.0	2.761985794252204e-05
TNFRSF21	6	0	0	0	1	1.0	4.571658771561677e-05
TNFRSF25	1	0	1	0	0	4.026753778258906e-06	3.548221445307608e-05
TNKS	8	0	0	0	1	1.0	9.381963856605177e-05
TNNI2	11	0	0	0	1	1.0	1.6259227390168616e-05
TNPO3	7	1	0	0	1	1.0562621241555623e-05	2.1299901167041445e-09
TNR	1	0	0	0	1	1.0	0.00010187809129703097
TNRC18	7	0	0	0	2	1.0	1.153454269845038e-08
TNS1	2	0	0	0	2	1.0	8.795826422754163e-09
TNS3	7	0	0	0	1	1.0	0.00011218425254367076
TNXB	6	0	0	0	1	1.0	0.0003391584833363791
TOB2	22	0	0	0	1	1.0	2.4392918891209453e-05
TOE1	1	0	0	0	1	1.0	3.805680598330319e-05
TOM1	22	0	0	0	1	1.0	4.011814823239632e-05
TOM1L1	17	0	0	0	1	1.0	2.8526284628816414e-05
TOMM40L	1	0	0	0	1	1.0	2.2290245336608022e-05
TONSL	8	0	0	0	1	1.0	9.471925012264399e-05
TOP1MT	8	0	0	0	1	1.0	5.396451499402667e-05
TOP2B	3	0	0	0	1	1.0	7.873079682341277e-05
TP53	17	0	1	0	0	3.3647729220906577e-06	2.7186986048323535e-05
TP53INP1	8	0	0	1	0	1.0	8.81507471767991e-06
TP63	3	0	0	0	1	1.0	5.400293508862158e-05
TP73	1	0	0	0	1	1.0	5.5381138428413044e-05
TPCN2	11	1	0	0	0	8.217557397626918e-06	5.653192736350415e-05
TPD52L1	6	0	0	0	1	1.0	1.3023404948826501e-05
TPD52L2	20	0	0	0	1	1.0	1.5065806183145962e-05
TPP2	13	0	0	0	1	1.0	7.797778060020107e-05
TPRA1	3	0	0	0	1	1.0	2.869782196891521e-05
TPRG1	3	0	0	0	1	1.0	1.7857156681028637e-05
TPTE	21	0	0	0	1	1.0	3.821651541972689e-05
TRA2B	3	0	1	0	0	3.696481206645575e-06	2.8501933156728196e-05
TRABD	22	0	0	0	1	1.0	3.752727591590435e-05
TRAF3	14	0	0	0	1	1.0	4.59289274574814e-05
TRAF7	16	0	0	0	1	1.0	5.614777945441243e-05
TRAIP	3	0	0	0	1	1.0	3.391537512533515e-05
TRAPPC10	21	0	0	0	1	1.0	8.814637313862791e-05
TRIB2	2	0	0	0	1	1.0	2.8939807446804184e-05
TRIM10	6	0	0	0	1	1.0	3.570066766913639e-05
TRIM25	17	0	1	0	0	5.277723773968062e-06	4.671166976633459e-05
TRIM28	19	0	0	0	1	1.0	5.802748519935705e-05
TRIM37	17	0	0	0	1	1.0	6.440048269209256e-05
TRIM41	5	0	0	0	1	1.0	5.552527139689575e-05
TRIM47	17	0	0	0	1	1.0	3.688310214127706e-05
TRIM6	11	0	0	0	1	1.0	3.3819885226587903e-05
TRIM62	1	0	0	0	1	1.0	4.381768462817863e-05
TRIM63	1	0	0	0	1	1.0	2.501083581101243e-05
TRIM65	17	0	0	0	1	1.0	2.5903266970704945e-05
TRIM67	1	0	0	0	1	1.0	4.362064848322791e-05
TRIP12	2	0	2	0	0	1.9069892266298418e-10	8.051070305431024e-09
TRIP4	15	1	0	0	0	6.514464969264373e-06	3.4202745098803554e-05
TRMT13	1	0	0	0	1	1.0	2.919154672022332e-05
TRMT44	4	0	0	0	1	1.0	3.031868393029132e-05
TRPC5	X	0	0	0	1	1.0	1.419654278491509e-05
TRPM6	9	1	0	0	0	1.9829278263740733e-05	0.00012415805219382557
TRPM8	2	1	0	0	0	1.1359781190415548e-05	8.065686333428492e-05
TRPS1	8	0	0	0	1	1.0	7.951177776596205e-05
TRPV4	12	0	0	0	1	1.0	7.430524055830423e-05
TRRAP	7	0	0	0	3	1.0	4.633352426517992e-12
TSC1	9	1	0	0	2	1.0523564643473009e-05	8.243584214887874e-14
TSC22D2	3	0	1	0	0	5.699424868952359e-06	6.166418445915642e-05
TSEN2	3	1	0	0	0	3.827773269264135e-06	2.725242003187732e-05
TSGA13	7	0	0	0	1	1.0	1.873726972814209e-05
TSHR	14	0	0	0	1	1.0	4.9647474302338345e-05
TSHZ1	18	0	0	0	2	1.0	3.1790981411181946e-09
TSN	2	0	0	0	1	1.0	1.6579571925464936e-05
TSNAXIP1	16	0	0	0	1	1.0	4.662260729105007e-05
TSPYL1	6	0	0	0	1	1.0	3.739545910750295e-05
TSPYL2	X	0	0	0	1	1.0	1.0165410080539155e-05
TSSC4	11	0	0	0	1	1.0	2.4870713150241772e-05
TTC1	5	0	0	0	1	1.0	1.724962997536756e-05
TTC14	3	0	0	0	1	1.0	2.8459346622627725e-05
TTC17	11	0	0	0	1	1.0	7.497917819890245e-05
TTC18	10	0	0	0	1	1.0	6.151017351362751e-05
TTC21B	2	0	0	0	1	1.0	8.18155812857806e-05
TTC28	22	0	0	1	0	1.0	0.0
TTC39A	1	0	0	0	1	1.0	3.743080088093259e-05
TTC40	10	0	0	0	1	1.0	9.02344694195374e-05
TTI1	20	0	0	0	1	1.0	6.720812223485525e-05
TTK	6	0	0	0	1	1.0	4.918014733043808e-05
TTLL1	22	0	0	0	1	1.0	3.442105060611947e-05
TTLL13	15	0	0	0	1	1.0	3.5472000245288445e-05
TTLL5	14	0	0	0	1	1.0	8.915229705242091e-05
TTLL6	17	0	0	0	1	1.0	3.7285137070648024e-05
TTLL7	1	0	0	0	1	1.0	5.7687927611335595e-05
TTN	2	0	1	0	7	0.00026195819144951424	8.592047368808004e-27
TTYH1	19	0	0	0	1	1.0	2.8189823576359512e-05
TUBA1C	12	0	0	0	1	1.0	3.28437159808736e-05
TUBB6	18	0	0	0	1	1.0	4.458890851327179e-05
TUBGCP2	10	0	0	0	1	1.0	7.229648989292964e-05
TUFM	16	0	0	0	1	1.0	3.783497677743298e-05
TULP4	6	0	0	0	2	1.0	7.693427304505733e-09
TWF2	3	0	0	0	1	1.0	3.0564044757491835e-05
TYRP1	9	1	0	0	0	4.52518792366335e-06	3.486591804515819e-05
U2AF1L4	19	0	0	0	1	1.0	1.7003087252455484e-05
U2SURP	3	1	0	0	1	9.053092876347653e-06	1.9170753043377747e-09
UACA	15	0	0	0	1	1.0	7.609652279849593e-05
UBAP1L	15	0	0	0	1	1.0	0.0
UBASH3B	11	0	0	0	1	1.0	4.68959243821045e-05
UBC	12	0	0	0	1	1.0	4.66937541299043e-05
UBE2B	5	0	0	0	1	1.0	8.994383493322607e-06
UBE2E1	3	0	0	0	1	1.0	1.227426560014334e-05
UBE2H	7	0	0	0	1	1.0	1.324550778273611e-05
UBE3C	7	0	0	0	1	1.0	7.321511352726824e-05
UBQLN1	9	0	0	0	1	1.0	3.5448266693378316e-05
UBR1	15	1	0	0	1	1.7784196098728077e-05	5.670201656378341e-09
UBR3	2	1	0	0	1	1.3229971325713848e-05	1.3639100355599195e-09
UBR4	1	1	0	0	3	4.676138576731012e-05	6.468097915590653e-16
UBR5	8	0	0	0	1	1.0	0.00018542709856194243
UBTF	17	0	0	0	1	1.0	5.91630027350611e-05
UBXN11	1	0	0	0	1	1.0	4.1142443022481934e-05
UBXN2B	8	0	0	0	1	1.0	1.8177648891507677e-05
UCHL3	13	0	1	0	0	2.643866454102036e-06	1.4669787564723269e-05
UFL1	6	0	0	0	2	1.0	1.2446257087173936e-09
UGGT1	2	0	0	0	1	1.0	9.54951268108012e-05
UGT1A6	2	0	0	0	1	1.0	3.547003260826307e-05
UGT2A3	4	1	0	0	0	4.98626750677451e-06	2.9781402340601944e-05
UGT2B11	4	0	1	0	0	4.693650018938783e-06	2.990409833817067e-05
UGT2B4	4	0	0	0	1	1.0	3.0237156554303604e-05
UGT8	4	0	0	0	1	1.0	3.1723299477599926e-05
UHRF2	9	0	0	0	1	1.0	5.445905582531891e-05
ULK1	12	0	0	0	1	1.0	9.902332719852502e-05
UMODL1	21	0	0	0	3	1.0	1.9559078923292758e-13
UMPS	3	0	0	0	1	1.0	3.295992433579686e-05
UNC13C	15	0	0	0	3	1.0	3.202668208460125e-13
UNC5B	10	0	0	0	1	1.0	8.164231516860301e-05
UNC5D	8	0	0	0	1	1.0	6.330483049750989e-05
UNC79	14	0	0	0	2	1.0	1.3835265952053432e-08
UNCX	7	0	0	0	1	1.0	1.8537692997448897e-05
UNKL	16	0	0	0	1	1.0	2.3563087148494697e-05
UPF1	19	0	0	0	2	1.0	4.7541111723280505e-09
UPF2	10	1	0	0	0	1.2201599580810862e-05	7.902381497435758e-05
UPK1B	3	0	0	0	1	1.0	1.674846532827129e-05
UPP1	7	0	1	0	0	2.4359424615522507e-06	2.446030620649603e-05
UQCRC1	3	0	0	0	1	1.0	4.064017657209551e-05
URB2	1	0	0	0	2	1.0	4.774690295524671e-09
URGCP	7	0	0	0	1	1.0	6.570214217017424e-05
UROD	1	0	0	0	1	1.0	2.8278208545523e-05
USH1C	11	0	0	0	2	1.0	2.462452157504433e-09
USP1	1	0	0	0	1	1.0	4.0127528687493656e-05
USP16	21	1	0	0	0	7.334895318746733e-06	4.6851501886444394e-05
USP19	3	0	0	0	1	1.0	0.00010183950560420592
USP3	15	0	0	0	1	1.0	3.4777190744865475e-05
USP34	2	0	0	0	2	1.0	2.2775281767641407e-08
USP35	11	0	0	0	1	1.0	6.960692999454571e-05
USP37	2	0	0	0	1	1.0	5.7588400739950635e-05
USP4	3	0	0	0	2	1.0	2.10797706411494e-09
USP44	12	0	0	0	1	1.0	4.4808450782766294e-05
USP46	4	0	1	0	0	2.4884626997961566e-06	2.119426870008168e-05
USP5	12	1	0	0	1	8.335247364821296e-06	2.2452188925137593e-09
USP8	15	1	0	0	0	1.0743145271793964e-05	6.736483846660776e-05
UTP14C	13	0	0	0	2	1.0	9.213333278247797e-10
UTP20	12	0	0	0	1	1.0	0.00016814136419825252
UTS2B	3	0	0	0	1	1.0	7.374872772420402e-06
UVRAG	11	0	0	0	1	1.0	4.3227714704601326e-05
UVSSA	4	0	1	0	1	5.949128341772427e-06	2.025950346562967e-09
VANGL1	1	0	0	0	1	1.0	4.03261075628623e-05
VASN	16	0	0	0	2	1.0	1.5930308613703547e-09
VAV3	1	0	0	0	1	1.0	5.3486700740966266e-05
VCAN	5	0	0	0	1	1.0	0.00019521916914225318
VCPIP1	8	0	0	0	1	1.0	7.762506967199711e-05
VEZF1	17	1	0	0	1	4.263793604349767e-06	5.066344460735361e-10
VPS13B	8	0	0	0	1	1.0	0.00023874969942900808
VPS13C	15	0	0	0	1	1.0	0.00020771770947309912
VPS13D	1	0	0	0	2	1.0	4.2280153571577096e-08
VPS16	20	0	1	0	0	8.998570851757657e-06	6.544099310260122e-05
VPS35	16	0	0	0	1	1.0	4.957672813716782e-05
VPS37D	7	0	0	0	1	1.0	1.3588186933985385e-05
VPS39	15	0	0	0	1	1.0	5.495556468458428e-05
VPS4B	18	0	0	0	1	1.0	2.8541130312380597e-05
VPS53	17	0	0	0	1	1.0	5.105401284124901e-05
VSIG1	X	0	0	0	1	1.0	5.781655566179456e-06
VWA5B1	1	0	0	0	2	1.0	0.0
VWA7	6	0	0	0	1	1.0	6.278151204209299e-05
VWA9	15	0	0	0	1	1.0	2.971122693659554e-05
VWDE	7	0	0	0	1	1.0	0.0
WAC	10	0	2	0	1	2.143932418055371e-11	1.1012005372362699e-14
WAPAL	10	1	0	0	0	1.112056923468825e-05	7.09138513720451e-05
WARS	14	0	0	0	1	1.0	3.376203299412363e-05
WAS	X	0	0	0	1	1.0	7.582816276371818e-06
WASL	7	0	0	0	1	1.0	3.104619650887269e-05
WDHD1	14	1	0	0	0	1.1335450881319687e-05	6.766903093821231e-05
WDR17	4	0	0	0	1	1.0	7.797762042689244e-05
WDR34	9	0	0	0	1	1.0	3.91771594406455e-05
WDR37	10	0	0	0	1	1.0	4.329354430536873e-05
WDR45B	17	0	0	0	1	1.0	2.5285696108867566e-05
WDR5	9	0	0	0	1	1.0	2.4973976202945658e-05
WDR52	3	0	0	0	1	1.0	6.197590490131253e-05
WDR65	1	0	0	0	1	1.0	4.6541058042243226e-05
WDR7	18	0	0	0	1	1.0	0.00010129976243795898
WDR74	11	0	0	0	1	1.0	2.9463061625279287e-05
WDR86	7	0	0	0	1	1.0	2.4303733474381235e-05
WDR88	19	0	0	0	1	1.0	3.4456361897637316e-05
WDR90	16	0	0	0	2	1.0	1.0805105544709556e-08
WDR93	15	0	0	0	1	1.0	4.243941534494658e-05
WDTC1	1	0	0	0	1	1.0	5.540225143660492e-05
WFDC10A	20	0	1	0	0	8.396315457200732e-07	4.746903876510477e-06
WHAMM	15	0	0	0	2	1.0	9.436355393363187e-10
WHSC1	4	2	0	0	1	1.422570921677478e-11	1.1634594146934472e-14
WIBG	12	0	0	0	1	1.0	1.3062137882561024e-05
WIPI2	7	0	1	0	1	4.071856023136474e-06	6.422912254860702e-10
WISP1	8	0	0	0	1	1.0	3.237040474850206e-05
WNK1	12	0	0	0	1	1.0	0.00017265825800123514
WNT8B	10	0	0	0	1	1.0	3.370894047840389e-05
WWC1	5	0	0	0	1	1.0	7.997456501515335e-05
WWC3	X	0	0	0	1	1.0	2.245852933506669e-05
WWTR1	3	1	0	0	0	3.457690462402682e-06	3.076076739699406e-05
XIAP	X	0	0	0	1	1.0	6.567664605766633e-06
XIRP1	3	0	0	0	1	1.0	0.0001251327421426148
XKR7	20	0	0	0	1	1.0	4.649456415242694e-05
XPC	3	0	0	0	1	1.0	6.548545154114501e-05
XPO6	16	0	0	0	1	1.0	7.917262780872937e-05
XRCC5	2	0	0	0	1	1.0	4.46868611733545e-05
XRN2	20	0	0	0	1	1.0	5.948066228485438e-05
YBX3	12	0	0	0	1	1.0	3.21155096627902e-05
YPEL5	2	0	0	0	1	1.0	1.0439864424367421e-05
YTHDC2	5	0	0	0	1	1.0	9.130200877015867e-05
YWHAB	20	0	0	0	1	1.0	1.6062886251347113e-05
ZAN	7	0	0	0	1	1.0	0.0001895389516520756
ZBED4	22	0	0	0	1	1.0	9.515463830785024e-05
ZBED5	11	0	0	0	1	1.0	0.0
ZBTB10	8	0	0	0	1	1.0	3.7738184964311266e-05
ZBTB17	1	0	0	0	1	1.0	6.794439362854396e-05
ZBTB3	11	1	0	0	0	4.441341425361479e-06	3.969047799348166e-05
ZBTB48	1	0	0	0	1	1.0	5.3120434987206594e-05
ZBTB49	4	0	0	0	1	1.0	5.209854037052969e-05
ZBTB7B	1	0	0	0	1	1.0	4.4022470679771904e-05
ZC3H12C	11	0	0	0	1	1.0	5.823185718751428e-05
ZC3H14	14	0	1	0	0	7.863792194670293e-06	4.7788258452872186e-05
ZC3H6	2	0	0	0	1	1.0	6.053789710550423e-05
ZC3H7A	16	0	0	0	1	1.0	6.208464106206702e-05
ZC3HAV1	7	0	0	0	1	1.0	6.461488797485685e-05
ZCCHC8	12	0	0	0	1	1.0	4.0497301122376785e-05
ZDBF2	2	0	0	0	3	1.0	3.968076823927525e-13
ZDHHC15	X	0	0	0	1	1.0	5.116308158029364e-06
ZDHHC18	1	0	0	0	2	1.0	2.7798561280273635e-10
ZEB2	2	1	0	0	1	9.875476403676914e-06	3.282451315510671e-09
ZFC3H1	12	0	0	0	2	1.0	7.728995497283242e-09
ZFHX3	16	1	1	0	1	4.029584074296893e-10	3.1935493368374343e-12
ZFHX4	8	0	0	0	1	1.0	0.00022209559266620974
ZFP64	20	0	0	0	1	1.0	5.613261787612171e-05
ZFP69	1	0	0	0	2	1.0	4.793380478631709e-10
ZFR	5	0	0	0	1	1.0	6.873020875432484e-05
ZFYVE27	10	1	0	0	0	4.072684979908917e-06	3.225758446530929e-05
ZHX1	8	0	0	0	1	1.0	5.0433318473984255e-05
ZMIZ1	10	1	0	0	0	9.730078916574769e-06	8.926064355382404e-05
ZMYND19	9	0	1	0	0	2.53012804769888e-06	1.737093092566734e-05
ZMYND8	20	0	0	0	1	1.0	8.596741058294363e-05
ZNF106	15	0	0	0	1	1.0	0.00012026951676727609
ZNF174	16	1	0	0	0	3.5753418944217526e-06	2.7420597306088747e-05
ZNF175	19	0	0	0	1	1.0	4.119833113049287e-05
ZNF184	6	0	0	0	1	1.0	4.2063716039963874e-05
ZNF214	11	0	0	0	1	1.0	3.43956923379265e-05
ZNF217	20	1	0	0	0	7.940446082052937e-06	7.269740215091855e-05
ZNF221	19	0	0	0	1	1.0	3.424618515568279e-05
ZNF224	19	0	0	0	1	1.0	4.326041255467214e-05
ZNF233	19	0	0	0	1	1.0	3.5180521106969525e-05
ZNF234	19	0	0	0	1	1.0	4.067728890733985e-05
ZNF248	10	0	0	0	1	1.0	3.1122531438097946e-05
ZNF254	19	0	0	0	1	1.0	3.5648656138748485e-05
ZNF268	12	0	1	0	1	1.6181010180775724e-06	3.871480887566218e-11
ZNF277	7	0	0	0	1	1.0	2.6626473656942826e-05
ZNF281	1	0	0	0	1	1.0	4.408781031286897e-05
ZNF292	6	1	0	0	1	2.1013324269762677e-05	1.0938843281209597e-08
ZNF32	10	0	0	0	1	1.0	1.6394071202328856e-05
ZNF326	1	0	0	0	1	1.0	3.820449091555976e-05
ZNF34	8	0	0	0	1	1.0	3.463080572320088e-05
ZNF346	5	0	0	0	1	1.0	1.4668930404108604e-05
ZNF37A	10	0	0	0	1	1.0	2.9232392955139125e-05
ZNF407	18	0	1	0	0	1.6050043972160955e-05	0.00014753877455632683
ZNF408	11	0	0	0	1	1.0	5.786768529811169e-05
ZNF41	X	0	0	0	1	1.0	1.0076556981467643e-05
ZNF418	19	0	0	0	1	1.0	4.205825680385763e-05
ZNF43	19	0	0	0	1	1.0	4.118953011725084e-05
ZNF436	1	0	0	0	1	1.0	3.106222551493241e-05
ZNF441	19	0	0	0	1	1.0	3.7282824366504645e-05
ZNF449	X	0	0	0	1	1.0	6.9677846702188234e-06
ZNF469	16	0	0	0	2	1.0	0.0
ZNF496	1	0	0	0	1	1.0	5.125985223339919e-05
ZNF500	16	0	0	0	2	1.0	7.330055020420317e-10
ZNF502	3	0	0	0	1	1.0	3.057178831762205e-05
ZNF510	9	1	0	0	0	5.389789052950216e-06	3.709296759946045e-05
ZNF513	2	0	0	0	1	1.0	4.611169944460058e-05
ZNF518B	4	0	0	1	0	1.0	6.327380363277559e-05
ZNF521	18	1	0	0	0	1.0660616450581551e-05	8.536832400902897e-05
ZNF528	19	0	0	0	1	1.0	3.63568307337235e-05
ZNF536	19	0	0	0	1	1.0	0.0001064403982781981
ZNF544	19	0	0	0	1	1.0	4.189710610542409e-05
ZNF548	19	0	0	0	1	1.0	3.1462185504352627e-05
ZNF560	19	0	1	0	0	7.500370913782747e-06	4.658384248293062e-05
ZNF563	19	0	0	0	1	1.0	3.184407350625958e-05
ZNF576	19	0	0	0	1	1.0	1.4310958230390243e-05
ZNF607	19	0	1	0	1	5.796156093502755e-06	8.747836974305611e-10
ZNF609	15	0	0	0	1	1.0	9.34589237607152e-05
ZNF618	9	0	0	0	1	1.0	7.07908251851656e-05
ZNF623	8	1	0	0	0	3.6101847888008024e-06	3.125925462997143e-05
ZNF638	2	0	0	0	1	1.0	0.00011484009396013257
ZNF646	16	0	0	0	2	1.0	1.0310798018722372e-08
ZNF652	17	0	0	0	1	1.0	3.998507156038098e-05
ZNF672	1	1	0	0	0	3.8236325260324775e-06	4.433916301284018e-05
ZNF675	19	0	0	0	2	1.0	4.753152570074462e-10
ZNF683	1	0	0	0	1	1.0	3.261000799180276e-05
ZNF704	8	0	0	0	1	1.0	3.333077400063928e-05
ZNF737	19	0	0	0	1	1.0	0.0
ZNF746	7	0	0	0	1	1.0	4.9262779797182125e-05
ZNF750	17	0	0	0	1	1.0	5.475483247946884e-05
ZNF764	16	0	0	0	1	1.0	4.230502124174191e-05
ZNF766	19	1	0	0	0	4.27290608961839e-06	2.7173169841034512e-05
ZNF77	19	0	0	0	1	1.0	3.742122677331413e-05
ZNF782	9	0	0	0	1	1.0	3.897745260143848e-05
ZNF79	9	0	0	0	2	1.0	5.827399702676255e-10
ZNF804B	7	0	0	0	1	1.0	7.318212546889697e-05
ZNF814	19	0	0	0	1	1.0	0.0
ZNF829	19	0	0	0	1	1.0	2.435362564303163e-05
ZNF853	7	0	0	0	1	1.0	0.0
ZNF878	19	0	0	0	1	1.0	2.9422670688037118e-05
ZNFX1	20	0	0	0	2	1.0	8.125240198401072e-09
ZSCAN12	6	0	0	0	1	1.0	0.0
ZSCAN20	1	0	0	0	1	1.0	6.815898659601964e-05
ZSWIM6	5	0	0	0	1	1.0	0.0
ZSWIM8	10	0	0	0	1	1.0	0.00012716816876450095
ZW10	11	0	0	0	1	1.0	4.710853583488614e-05
